Time_step,Transaction_Id,Sender_Id,Sender_Account,Sender_Country,Sender_Gender,Sender_Sector,Sender_lob,Bene_Id,Bene_Account,Bene_Country,Bene_Gender,USD_amount,Label,Transaction_Type
22/05/2022 04:34,PAYMENT-12432,JPMC-CLIENT-12367,ACCOUNT-12378,USA,Male,35136,CCB,BILL-COMPANY-12433,ACCOUNT-12434,United States Of America,Female,55,0,MAKE-PAYMENT
22/05/2022 04:44,PAYMENT-14626,JPMC-CLIENT-14555,ACCOUNT-14589,USA,N/A,26677,CCB,BILL-COMPANY-14627,ACCOUNT-14628,St-Pierre-Miquelon,Female,24.06,0,MAKE-PAYMENT
22/05/2022 04:44,PAYMENT-12435,JPMC-CLIENT-12367,ACCOUNT-12378,USA,N/A,5035,CCB,BILL-COMPANY-12436,ACCOUNT-12437,United States Of America,Male,61,0,MAKE-PAYMENT
22/05/2022 05:34,PAY-CHECK-16978,JPMC-CLIENT-16898,ACCOUNT-16908,USA,Male,31283,CCB,JPMC-COMPANY-16903,ACCOUNT-16912,United States Of America,N/A,596,0,PAY-CHECK
22/05/2022 05:34,PAYMENT-15189,JPMC-CLIENT-15122,ACCOUNT-15133,USA,Female,34940,CCB,BILL-COMPANY-15190,ACCOUNT-15191,United States Of America,Female,98.67,0,MAKE-PAYMENT
22/05/2022 05:34,QUICK-PAYMENT-11203,JPMC-CLIENT-11124,ACCOUNT-11135,USA,Female,47706,CCB,CLIENT-11125,ACCOUNT-11141,United States Of America,Male,381.2,0,QUICK-PAYMENT
22/05/2022 05:54,QUICK-PAYMENT-18229,JPMC-CLIENT-18147,ACCOUNT-18162,USA,Male,10969,CCB,CLIENT-18149,ACCOUNT-18159,Madagascar,Male,100.51,0,QUICK-PAYMENT
22/05/2022 06:04,PAY-BILL-18231,JPMC-CLIENT-18147,ACCOUNT-18162,USA,Female,25615,CCB,BILL-COMPANY-18192,ACCOUNT-18193,Nicaragua,Male,810.1,0,MAKE-PAYMENT
22/05/2022 07:04,PAY-BILL-19166,JPMC-CLIENT-19083,ACCOUNT-19164,USA,Male,15347,CCB,BILL-COMPANY-19153,ACCOUNT-19154,United States Of America,Male,464.06,0,MAKE-PAYMENT
22/05/2022 14:14,QUICK-PAYMENT-13996,JPMC-CLIENT-13944,ACCOUNT-13954,USA,Female,40440,CCB,CLIENT-13962,ACCOUNT-13963,United States Of America,Female,593,0,QUICK-PAYMENT
22/05/2022 14:54,QUICK-DEPOSIT-15780,,,,N/A,,,JPMC-CLIENT-15722,ACCOUNT-15736,United States Of America,Male,775,0,DEPOSIT-CASH
22/05/2022 15:34,PAY-BILL-11552,JPMC-CLIENT-11490,ACCOUNT-11505,USA,Female,20004,CCB,JPMC-COMPANY-11493,ACCOUNT-11499,Cambodia,Male,120.98,0,MAKE-PAYMENT
22/05/2022 15:44,PAY-CHECK-11836,CLIENT-11779,ACCOUNT-11786,CANADA,Female,33083,CCB,JPMC-CLIENT-11777,ACCOUNT-11788,United States Of America,Male,710.42,0,PAY-CHECK
22/05/2022 15:44,PAY-CHECK-11553,JPMC-CLIENT-11490,ACCOUNT-11504,USA,Female,8452,CCB,CLIENT-11492,ACCOUNT-11502,United States Of America,Male,268,0,PAY-CHECK
22/05/2022 15:54,MOVE-FUNDS-16062,CLIENT-15993,ACCOUNT-16000,INDONESIA,Male,3989,CCB,JPMC-CLIENT-15992,ACCOUNT-16002,United States Of America,Male,988.08,0,MOVE-FUNDS
22/05/2022 16:04,MOVE-FUNDS-15457,JPMC-CLIENT-15399,ACCOUNT-15412,USA,Female,17929,CCB,JPMC-CLIENT-15397,ACCOUNT-15407,United States Of America,Male,882.36,0,MOVE-FUNDS
22/05/2022 16:04,PAYMENT-12821,JPMC-CLIENT-12755,ACCOUNT-12769,USA,N/A,41329,CCB,CLIENT-12756,ACCOUNT-12772,Canada,Male,400.24,0,MAKE-PAYMENT
22/05/2022 16:34,PAYMENT-18893,JPMC-CLIENT-18825,ACCOUNT-18835,USA,Male,11064,CCB,BILL-COMPANY-18894,ACCOUNT-18895,United States Of America,Male,57.34,0,MAKE-PAYMENT
22/05/2022 16:34,PAYMENT-14910,JPMC-CLIENT-14839,ACCOUNT-14850,USA,Male,16848,CCB,BILL-COMPANY-14911,ACCOUNT-14912,United States Of America,Female,79.9,0,MAKE-PAYMENT
22/05/2022 17:04,PAY-CHECK-18428,JPMC-CLIENT-18352,ACCOUNT-18400,USA,Female,30196,CCB,CLIENT-18370,ACCOUNT-18371,United States Of America,Male,588,0,PAY-CHECK
22/05/2022 17:24,MAKE-PAYMENT-18430,JPMC-CLIENT-18352,ACCOUNT-18363,USA,Male,46533,CCB,CLIENT-18370,ACCOUNT-18371,United States Of America,Female,358,0,MAKE-PAYMENT
22/05/2022 17:44,QUICK-PAYMENT-11205,JPMC-CLIENT-11124,ACCOUNT-11135,USA,N/A,319,CCB,CLIENT-11127,ACCOUNT-11144,Canada,N/A,128.74,0,QUICK-PAYMENT
22/05/2022 17:54,EXCHANGE-15201,JPMC-CLIENT-15122,ACCOUNT-15198,FRANCE,Male,10077,CCB,,,,Male,698.82,0,EXCHANGE
22/05/2022 17:54,WITHDRAWAL-13736,JPMC-CLIENT-13656,ACCOUNT-13667,USA,Female,39993,CCB,,,,Male,138.26,0,WITHDRAWAL
22/05/2022 18:14,MOVE-FUNDS-18234,CLIENT-18203,ACCOUNT-18204,USA,N/A,11016,CCB,JPMC-CLIENT-18147,ACCOUNT-18161,United States Of America,Male,535.71,0,MOVE-FUNDS
22/05/2022 18:24,PAY-CHECK-13739,JPMC-CLIENT-13656,ACCOUNT-13666,USA,Male,18721,CCB,CLIENT-13675,ACCOUNT-13676,United States Of America,N/A,868,0,PAY-CHECK
22/05/2022 18:54,PAY-CHECK-13742,CLIENT-13675,ACCOUNT-13676,USA,Female,13593,CCB,JPMC-CLIENT-13656,ACCOUNT-13667,United States Of America,Female,147.77,0,PAY-CHECK
22/05/2022 19:04,MAKE-PAYMENT-13743,JPMC-CLIENT-13656,ACCOUNT-13666,USA,Male,36097,CCB,CLIENT-13675,ACCOUNT-13676,United States Of America,Male,639.55,0,MAKE-PAYMENT
23/05/2022 02:14,PAY-BILL-13997,JPMC-CLIENT-13944,ACCOUNT-13954,USA,Female,15348,CCB,BILL-COMPANY-13983,ACCOUNT-13984,Minor-Outlying-Islands,Female,100.99,0,MAKE-PAYMENT
23/05/2022 03:54,CASH-CHECK-16683,,,,Female,,,JPMC-CLIENT-16617,ACCOUNT-16655,United States Of America,Male,148,0,DEPOSIT-CHECK
23/05/2022 04:04,PAYMENT-16052,JPMC-CLIENT-15992,ACCOUNT-16002,USA,Male,16750,CCB,JPMC-CLIENT-15994,ACCOUNT-16005,Canada,Female,400,0,MAKE-PAYMENT
23/05/2022 04:24,PAYMENT-10341,JPMC-CLIENT-10278,ACCOUNT-10286,USA,Male,12683,CCB,BILL-COMPANY-10342,ACCOUNT-10343,United States Of America,N/A,21.56,0,MAKE-PAYMENT
23/05/2022 04:44,PAY-CHECK-16403,JPMC-CLIENT-16328,ACCOUNT-16338,USA,Female,813,CCB,CLIENT-16347,ACCOUNT-16348,United States Of America,Male,906.04,0,PAY-CHECK
23/05/2022 04:54,EXCHANGE-16405,JPMC-CLIENT-16328,ACCOUNT-16338,USA,Male,13500,CCB,,,,Female,581.46,0,EXCHANGE
23/05/2022 04:54,DEPOSIT-CASH-13448,,,,Female,,,JPMC-CLIENT-13371,ACCOUNT-13382,United States Of America,Female,844.01,0,DEPOSIT-CASH
23/05/2022 05:04,QUICK-DEPOSIT-16406,,,,Female,,,JPMC-CLIENT-16328,ACCOUNT-16338,United States Of America,Male,584.58,0,DEPOSIT-CASH
23/05/2022 05:04,CASH-CHECK-13148,JPMC-CLIENT-13069,ACCOUNT-13079,USA,N/A,49804,CCB,,,,Female,130.45,1,WITHDRAWAL
23/05/2022 14:54,CASH-CHECK-15783,,,,Male,,,JPMC-CLIENT-15722,ACCOUNT-15737,United States Of America,Female,633.54,0,DEPOSIT-CHECK
23/05/2022 15:54,PAYMENT-17243,JPMC-CLIENT-17180,ACCOUNT-17191,USA,N/A,14725,CCB,BILL-COMPANY-17244,ACCOUNT-17245,United States Of America,Female,24.69,0,MAKE-PAYMENT
23/05/2022 15:54,MOVE-FUNDS-11837,COMPANY-11782,ACCOUNT-11789,GERMANY,Female,34325,CCB,JPMC-CLIENT-11777,ACCOUNT-11788,United States Of America,Female,2000.93,0,MOVE-FUNDS
23/05/2022 16:04,PAYMENT-11845,JPMC-CLIENT-11777,ACCOUNT-11788,USA,Female,11961,CCB,BILL-COMPANY-11846,ACCOUNT-11847,Palestine,Male,11.25,0,MAKE-PAYMENT
23/05/2022 16:24,PAYMENT-17971,JPMC-CLIENT-17905,ACCOUNT-17915,USA,N/A,24180,CCB,CLIENT-17906,ACCOUNT-17918,Canada,Female,400,0,MAKE-PAYMENT
23/05/2022 16:24,MOVE-FUNDS-15459,COMPANY-15402,ACCOUNT-15409,GERMANY,Male,4074,CCB,JPMC-CLIENT-15397,ACCOUNT-15408,United States Of America,N/A,2000.44,0,MOVE-FUNDS
23/05/2022 16:34,PAYMENT-17391,JPMC-CLIENT-17320,ACCOUNT-17346,USA,N/A,1085,CCB,BILL-COMPANY-17392,ACCOUNT-17393,United States Of America,N/A,95,0,MAKE-PAYMENT
23/05/2022 17:04,QUICK-PAYMENT-19466,CLIENT-19405,ACCOUNT-19406,USA,N/A,5769,CCB,JPMC-CLIENT-19387,ACCOUNT-19397,United States Of America,Male,187.35,0,QUICK-PAYMENT
23/05/2022 17:14,EXCHANGE-11473,JPMC-CLIENT-11395,ACCOUNT-11406,USA,Male,5434,CCB,,,,N/A,100,0,WITHDRAWAL
23/05/2022 17:24,WITHDRAWAL-19469,JPMC-CLIENT-19387,ACCOUNT-19398,USA,N/A,11589,CCB,,,,Female,707.53,0,WITHDRAWAL
23/05/2022 17:24,MAKE-PAYMENT-18432,JPMC-CLIENT-18352,ACCOUNT-18400,USA,Male,16296,CCB,BILL-COMPANY-18423,ACCOUNT-18424,Malawi,Male,800.73,0,MAKE-PAYMENT
23/05/2022 17:24,MAKE-PAYMENT-12607,JPMC-CLIENT-12528,ACCOUNT-12543,USA,Female,30198,CCB,JPMC-CLIENT-12526,ACCOUNT-12556,United States Of America,Female,394.72,0,MAKE-PAYMENT
23/05/2022 17:34,PAY-BILL-13147,JPMC-CLIENT-13069,ACCOUNT-13080,USA,Female,31299,CCB,BILL-COMPANY-13114,ACCOUNT-13115,Aland-Islands,N/A,867,1,MAKE-PAYMENT
23/05/2022 18:14,QUICK-PAYMENT-15205,JPMC-CLIENT-15122,ACCOUNT-15133,USA,Female,11213,CCB,COMPANY-15125,ACCOUNT-15137,St-Pierre-Miquelon,Male,202,0,QUICK-PAYMENT
23/05/2022 18:44,QUICK-PAYMENT-12154,CLIENT-12086,ACCOUNT-12087,USA,Male,15773,CCB,JPMC-CLIENT-12066,ACCOUNT-12089,Indonesia,Male,562.75,0,QUICK-PAYMENT
23/05/2022 19:24,PAYMENT-13752,JPMC-CLIENT-13656,ACCOUNT-13666,USA,Female,28838,CCB,BILL-COMPANY-13753,ACCOUNT-13754,United States Of America,Female,8.83,0,MAKE-PAYMENT
24/05/2022 03:34,MOVE-FUNDS-18699,COMPANY-18638,ACCOUNT-18645,GERMANY,Female,5192,CCB,JPMC-CLIENT-18633,ACCOUNT-18644,United States Of America,Female,2000.46,0,MOVE-FUNDS
24/05/2022 04:04,PAYMENT-11842,JPMC-CLIENT-11777,ACCOUNT-11788,USA,Female,16939,CCB,BILL-COMPANY-11843,ACCOUNT-11844,Guam,Male,91,0,MAKE-PAYMENT
24/05/2022 04:14,PAYMENT-19749,JPMC-CLIENT-19684,ACCOUNT-19694,USA,Female,25940,CCB,BILL-COMPANY-19750,ACCOUNT-19751,United States Of America,N/A,23.98,0,MAKE-PAYMENT
24/05/2022 04:14,PAYMENT-16689,JPMC-CLIENT-16617,ACCOUNT-16629,USA,Male,16421,CCB,BILL-COMPANY-16690,ACCOUNT-16691,Monaco,Female,11.96,0,MAKE-PAYMENT
24/05/2022 04:14,PAYMENT-11556,JPMC-CLIENT-11490,ACCOUNT-11504,USA,Female,3920,CCB,CLIENT-11491,ACCOUNT-11507,Canada,Male,400,0,MAKE-PAYMENT
24/05/2022 04:24,PAYMENT-16686,JPMC-CLIENT-16617,ACCOUNT-16629,USA,Female,30868,CCB,BILL-COMPANY-16687,ACCOUNT-16688,United States Of America,Male,86,0,MAKE-PAYMENT
24/05/2022 04:54,PAY-BILL-14635,JPMC-CLIENT-14555,ACCOUNT-14565,USA,Male,48696,CCB,COMPANY-14557,ACCOUNT-14563,Indonesia,N/A,226.63,0,MAKE-PAYMENT
24/05/2022 05:34,MOVE-FUNDS-11475,JPMC-CLIENT-11395,ACCOUNT-11405,USA,Male,44208,CCB,CLIENT-11413,ACCOUNT-11414,Congo-Rep,Male,517.52,0,MOVE-FUNDS
24/05/2022 05:44,PAY-BILL-18434,JPMC-CLIENT-18352,ACCOUNT-18400,USA,Male,21009,CCB,BILL-COMPANY-18423,ACCOUNT-18424,Malawi,Female,538.75,0,MAKE-PAYMENT
24/05/2022 05:54,QUICK-PAYMENT-11209,JPMC-CLIENT-11124,ACCOUNT-11136,USA,N/A,31903,CCB,CLIENT-11125,ACCOUNT-11141,United States Of America,N/A,104,0,QUICK-PAYMENT
24/05/2022 06:04,CASH-CHECK-16983,JPMC-CLIENT-16898,ACCOUNT-16923,USA,N/A,7600,CCB,,,,Male,573,0,EXCHANGE
24/05/2022 07:44,QUICK-PAYMENT-19182,CLIENT-19085,ACCOUNT-19097,UNITED-STATES,Female,45702,CCB,JPMC-CLIENT-19083,ACCOUNT-19164,United States Of America,Female,907,0,QUICK-PAYMENT
24/05/2022 14:34,MOVE-FUNDS-14002,CLIENT-13962,ACCOUNT-13963,USA,Female,47192,CCB,JPMC-CLIENT-13944,ACCOUNT-13954,United States Of America,Male,194.34,0,MOVE-FUNDS
24/05/2022 14:54,PAY-CHECK-14332,JPMC-CLIENT-14270,ACCOUNT-14282,USA,Female,36784,CCB,BILL-COMPANY-14314,ACCOUNT-14315,United States Of America,Female,100,0,PAY-CHECK
24/05/2022 15:34,PAYMENT-15787,JPMC-CLIENT-15722,ACCOUNT-15737,USA,Male,28802,CCB,BILL-COMPANY-15788,ACCOUNT-15789,United States Of America,Female,32.32,0,MAKE-PAYMENT
24/05/2022 16:04,PAYMENT-10625,JPMC-CLIENT-10559,ACCOUNT-10574,USA,Female,44986,CCB,JPMC-CLIENT-10561,ACCOUNT-10576,Canada,Female,400.12,0,MAKE-PAYMENT
24/05/2022 16:44,WITHDRAWAL-10354,JPMC-CLIENT-10278,ACCOUNT-10286,USA,Male,48608,CCB,,,,Female,100.33,0,EXCHANGE
24/05/2022 16:54,CASH-CHECK-17710,JPMC-CLIENT-17631,ACCOUNT-17642,USA,Female,38473,CCB,,,,Female,708.12,0,EXCHANGE
24/05/2022 17:14,QUICK-PAYMENT-13451,JPMC-CLIENT-13372,ACCOUNT-13386,USA,Male,26005,CCB,JPMC-CLIENT-13371,ACCOUNT-13404,United States Of America,N/A,394.61,0,QUICK-PAYMENT
24/05/2022 17:14,QUICK-PAYMENT-10356,JPMC-CLIENT-10278,ACCOUNT-10287,USA,N/A,13917,CCB,JPMC-CLIENT-10279,ACCOUNT-10285,Canada,Female,759.53,0,QUICK-PAYMENT
24/05/2022 17:24,QUICK-PAYMENT-17713,JPMC-CLIENT-17631,ACCOUNT-17642,USA,N/A,43347,CCB,BILL-COMPANY-17674,ACCOUNT-17675,Norway,Male,477,0,QUICK-PAYMENT
24/05/2022 18:34,PAY-BILL-15208,JPMC-CLIENT-15122,ACCOUNT-15198,FRANCE,Male,31159,CCB,BILL-COMPANY-15178,ACCOUNT-15179,Solomon-Islands,Female,527,0,MAKE-PAYMENT
24/05/2022 20:34,PAY-BILL-19188,JPMC-CLIENT-19083,ACCOUNT-19094,USA,N/A,18519,CCB,BILL-COMPANY-19127,ACCOUNT-19128,Mali,Female,890.7,0,MAKE-PAYMENT
24/05/2022 21:14,QUICK-PAYMENT-19192,JPMC-CLIENT-19083,ACCOUNT-19164,USA,Male,1371,CCB,CLIENT-19085,ACCOUNT-19097,United-States,Male,968.23,0,QUICK-PAYMENT
25/05/2022 04:24,PAY-CHECK-17982,CLIENT-17924,ACCOUNT-17925,USA,Male,6515,CCB,JPMC-CLIENT-17905,ACCOUNT-17915,United States Of America,Male,817.99,0,PAY-CHECK
25/05/2022 04:54,QUICK-DEPOSIT-17402,,,,Female,,,JPMC-CLIENT-17320,ACCOUNT-17334,United States Of America,N/A,145,0,DEPOSIT-CASH
25/05/2022 05:04,PAY-BILL-14639,JPMC-CLIENT-14555,ACCOUNT-14589,USA,Male,8195,CCB,COMPANY-14560,ACCOUNT-14569,Niue,Female,537.45,0,MAKE-PAYMENT
25/05/2022 05:14,EXCHANGE-17404,JPMC-CLIENT-17320,ACCOUNT-17334,USA,Male,11976,CCB,,,,Female,595.66,0,WITHDRAWAL
25/05/2022 05:24,DEPOSIT-CHECK-17405,,,,Male,,,JPMC-CLIENT-17320,ACCOUNT-17334,United States Of America,Male,924.17,0,DEPOSIT-CHECK
25/05/2022 05:44,MAKE-PAYMENT-17407,BILL-COMPANY-17365,ACCOUNT-17366,USA,Male,43939,CCB,JPMC-CLIENT-17320,ACCOUNT-17346,United States Of America,Male,881,0,MAKE-PAYMENT
25/05/2022 05:44,QUICK-PAYMENT-12842,JPMC-CLIENT-12757,ACCOUNT-12766,INDONESIA,Male,35112,CCB,JPMC-CLIENT-12755,ACCOUNT-12770,United States Of America,N/A,499.94,0,QUICK-PAYMENT
25/05/2022 05:54,QUICK-PAYMENT-14643,JPMC-CLIENT-14555,ACCOUNT-14589,USA,Female,5209,CCB,CLIENT-14618,ACCOUNT-14619,United States Of America,Male,605.13,0,QUICK-PAYMENT
25/05/2022 06:04,DEPOSIT-CASH-14644,,,,Female,,,JPMC-CLIENT-14555,ACCOUNT-14565,United States Of America,Female,704.85,0,DEPOSIT-CASH
25/05/2022 06:04,EXCHANGE-12844,JPMC-CLIENT-12755,ACCOUNT-12837,USA,Female,13300,CCB,,,,N/A,407,0,EXCHANGE
25/05/2022 06:44,QUICK-DEPOSIT-12157,,,,Female,,,JPMC-CLIENT-12066,ACCOUNT-12076,United States Of America,Female,100.96,0,DEPOSIT-CASH
25/05/2022 16:14,DEPOSIT-CASH-11568,,,,Male,,,JPMC-CLIENT-11490,ACCOUNT-11505,United States Of America,Male,111.65,0,DEPOSIT-CASH
25/05/2022 16:24,EXCHANGE-10638,JPMC-CLIENT-10559,ACCOUNT-10589,NEW-CALEDONIA,N/A,26054,CCB,,,,Male,251,0,WITHDRAWAL
25/05/2022 16:44,MOVE-FUNDS-11854,CLIENT-11779,ACCOUNT-11786,CANADA,Female,20299,CCB,JPMC-CLIENT-11777,ACCOUNT-11788,United States Of America,N/A,279,0,MOVE-FUNDS
25/05/2022 17:24,DEPOSIT-CASH-18906,,,,Male,,,JPMC-CLIENT-18825,ACCOUNT-18836,United States Of America,Female,755.47,0,DEPOSIT-CASH
25/05/2022 17:44,PAY-BILL-17718,JPMC-CLIENT-17631,ACCOUNT-17681,GABON,Male,26520,CCB,COMPANY-17638,ACCOUNT-17647,United States Of America,Female,851,0,MAKE-PAYMENT
25/05/2022 17:44,PAY-BILL-13458,JPMC-CLIENT-13371,ACCOUNT-13404,USA,Male,28505,CCB,BILL-COMPANY-13438,ACCOUNT-13439,India,Female,558.84,0,MAKE-PAYMENT
25/05/2022 17:44,MAKE-PAYMENT-10360,JPMC-CLIENT-10278,ACCOUNT-10287,USA,Female,39275,CCB,JPMC-CLIENT-10279,ACCOUNT-10285,Canada,Male,103.05,0,MAKE-PAYMENT
25/05/2022 17:54,MOVE-FUNDS-17408,BILL-COMPANY-17368,ACCOUNT-17369,USA,Male,3441,CCB,JPMC-CLIENT-17320,ACCOUNT-17334,United States Of America,Female,454.8,0,MOVE-FUNDS
25/05/2022 18:04,EXCHANGE-16988,JPMC-CLIENT-16898,ACCOUNT-16923,USA,Female,45674,CCB,,,,Male,504.39,0,EXCHANGE
25/05/2022 18:04,QUICK-PAYMENT-11213,JPMC-CLIENT-11124,ACCOUNT-11136,USA,Male,17402,CCB,CLIENT-11127,ACCOUNT-11144,Canada,Male,379.01,0,QUICK-PAYMENT
25/05/2022 18:44,PAYMENT-18240,JPMC-CLIENT-18147,ACCOUNT-18162,USA,Female,47384,CCB,BILL-COMPANY-18241,ACCOUNT-18242,United States Of America,Male,85.88,0,MAKE-PAYMENT
25/05/2022 18:54,QUICK-PAYMENT-18250,JPMC-CLIENT-18147,ACCOUNT-18232,PALAU,Male,46778,CCB,BILL-COMPANY-18192,ACCOUNT-18193,Nicaragua,N/A,698,0,QUICK-PAYMENT
25/05/2022 19:04,QUICK-PAYMENT-18251,JPMC-CLIENT-18147,ACCOUNT-18232,PALAU,Female,46451,CCB,CLIENT-18203,ACCOUNT-18204,United States Of America,Female,721,0,QUICK-PAYMENT
25/05/2022 19:14,PAY-BILL-18252,JPMC-CLIENT-18147,ACCOUNT-18232,PALAU,Female,29755,CCB,JPMC-COMPANY-18155,ACCOUNT-18167,United States Of America,Female,956.54,0,MAKE-PAYMENT
25/05/2022 19:24,MOVE-FUNDS-12162,CLIENT-12086,ACCOUNT-12087,USA,Female,1180,CCB,JPMC-CLIENT-12066,ACCOUNT-12076,United States Of America,Female,255,0,MOVE-FUNDS
25/05/2022 19:34,QUICK-PAYMENT-13172,CLIENT-13094,ACCOUNT-13095,OMAN,Male,30989,CCB,JPMC-CLIENT-13069,ACCOUNT-13119,French-Guiana,Male,730.42,0,QUICK-PAYMENT
26/05/2022 03:44,QUICK-PAYMENT-15797,CLIENT-15723,ACCOUNT-15741,CANADA,N/A,20825,CCB,JPMC-CLIENT-15722,ACCOUNT-15737,United States Of America,Female,728,0,QUICK-PAYMENT
26/05/2022 03:44,DEPOSIT-CASH-14019,,,,N/A,,,JPMC-CLIENT-13944,ACCOUNT-14016,Botswana,Female,801.81,0,DEPOSIT-CASH
26/05/2022 04:14,DEPOSIT-CASH-19761,,,,Male,,,JPMC-CLIENT-19684,ACCOUNT-19694,United States Of America,Male,100.71,0,DEPOSIT-CASH
26/05/2022 05:34,MOVE-FUNDS-18908,JPMC-CLIENT-18825,ACCOUNT-18835,USA,Male,5322,CCB,CLIENT-18827,ACCOUNT-18841,United States Of America,Male,751.46,0,MOVE-FUNDS
26/05/2022 05:34,QUICK-PAYMENT-14925,JPMC-CLIENT-14839,ACCOUNT-14849,USA,Female,36847,CCB,CLIENT-14857,ACCOUNT-14858,Indonesia,N/A,625.65,0,QUICK-PAYMENT
26/05/2022 07:24,MOVE-FUNDS-18254,CLIENT-18149,ACCOUNT-18159,MADAGASCAR,Female,37345,CCB,JPMC-CLIENT-18147,ACCOUNT-18162,United States Of America,Male,987.19,0,MOVE-FUNDS
26/05/2022 07:54,MOVE-FUNDS-13174,JPMC-CLIENT-13069,ACCOUNT-13080,USA,Male,43554,CCB,COMPANY-13075,ACCOUNT-13084,United States Of America,Male,737,0,MOVE-FUNDS
26/05/2022 09:24,MOVE-FUNDS-19206,JPMC-CLIENT-19083,ACCOUNT-19094,USA,Female,42379,CCB,CLIENT-19085,ACCOUNT-19097,United-States,Female,130.93,0,MOVE-FUNDS
26/05/2022 15:34,MOVE-FUNDS-14346,JPMC-CLIENT-14270,ACCOUNT-14281,USA,Male,44672,CCB,CLIENT-14272,ACCOUNT-14287,United States Of America,Male,226,0,MOVE-FUNDS
26/05/2022 16:54,CASH-CHECK-11575,,,,N/A,,,JPMC-CLIENT-11490,ACCOUNT-11504,United States Of America,Female,881,0,DEPOSIT-CHECK
26/05/2022 17:24,QUICK-PAYMENT-19474,CLIENT-19419,ACCOUNT-19420,TIMOR-LESTE,Male,10509,CCB,JPMC-CLIENT-19387,ACCOUNT-19398,United States Of America,Female,100.15,0,QUICK-PAYMENT
26/05/2022 17:54,CASH-CHECK-16708,,,,Female,,,JPMC-CLIENT-16617,ACCOUNT-16655,United States Of America,Female,696.11,0,DEPOSIT-CHECK
26/05/2022 18:04,PAYMENT-13467,JPMC-CLIENT-13371,ACCOUNT-13404,USA,Female,2701,CCB,BILL-COMPANY-13468,ACCOUNT-13469,Gambia,Female,8,0,MAKE-PAYMENT
26/05/2022 18:14,PAYMENT-16990,JPMC-CLIENT-16898,ACCOUNT-16923,USA,N/A,7432,CCB,CLIENT-16899,ACCOUNT-16911,Canada,Male,400,0,MAKE-PAYMENT
26/05/2022 18:14,PAYMENT-14654,JPMC-CLIENT-14555,ACCOUNT-14589,USA,Male,3383,CCB,BILL-COMPANY-14655,ACCOUNT-14656,United States Of America,Female,18.32,0,MAKE-PAYMENT
26/05/2022 18:24,MOVE-FUNDS-17720,JPMC-COMPANY-17635,ACCOUNT-17643,GERMANY,Female,18695,CCB,JPMC-CLIENT-17631,ACCOUNT-17641,United States Of America,Male,2000.87,0,MOVE-FUNDS
26/05/2022 19:44,PAYMENT-12168,JPMC-CLIENT-12066,ACCOUNT-12089,INDONESIA,Male,2486,CCB,BILL-COMPANY-12169,ACCOUNT-12170,United States Of America,Female,11,0,MAKE-PAYMENT
27/05/2022 04:04,EXCHANGE-14349,JPMC-CLIENT-14270,ACCOUNT-14282,USA,Female,6227,CCB,,,,Female,783.75,0,WITHDRAWAL
27/05/2022 04:24,PAY-CHECK-19764,JPMC-CLIENT-19684,ACCOUNT-19695,USA,Female,33106,CCB,CLIENT-19704,ACCOUNT-19705,United States Of America,N/A,755,0,PAY-CHECK
27/05/2022 04:24,PAY-BILL-17259,JPMC-CLIENT-17180,ACCOUNT-17191,USA,Male,7410,CCB,JPMC-COMPANY-17186,ACCOUNT-17195,Sierra-Leone,Female,100.89,0,MAKE-PAYMENT
27/05/2022 04:34,QUICK-PAYMENT-17258,JPMC-CLIENT-17180,ACCOUNT-17190,USA,Male,17698,CCB,CLIENT-17182,ACCOUNT-17189,Canada,N/A,815.73,0,QUICK-PAYMENT
27/05/2022 04:54,QUICK-PAYMENT-10646,JPMC-CLIENT-10560,ACCOUNT-10572,CANADA,N/A,47731,CCB,JPMC-CLIENT-10559,ACCOUNT-10574,United States Of America,N/A,547.7,0,QUICK-PAYMENT
27/05/2022 05:24,MAKE-PAYMENT-12453,JPMC-CLIENT-12367,ACCOUNT-12378,USA,Female,49855,CCB,CLIENT-12386,ACCOUNT-12387,United States Of America,Female,123,0,MAKE-PAYMENT
27/05/2022 05:34,DEPOSIT-CHECK-14927,,,,Female,,,JPMC-CLIENT-14839,ACCOUNT-14850,United States Of America,Male,298.55,0,DEPOSIT-CHECK
27/05/2022 05:44,CASH-CHECK-18923,,,,Male,,,JPMC-CLIENT-18825,ACCOUNT-18835,United States Of America,Female,850,0,DEPOSIT-CHECK
27/05/2022 05:44,MOVE-FUNDS-16079,COMPANY-15997,ACCOUNT-16004,GERMANY,Female,734,CCB,JPMC-CLIENT-15992,ACCOUNT-16002,United States Of America,Male,2000.53,0,MOVE-FUNDS
27/05/2022 05:54,CASH-CHECK-16707,JPMC-CLIENT-16617,ACCOUNT-16655,USA,N/A,22237,CCB,,,,Female,696.76,0,EXCHANGE
27/05/2022 06:14,PAYMENT-18443,JPMC-CLIENT-18352,ACCOUNT-18400,USA,N/A,24599,CCB,BILL-COMPANY-18444,ACCOUNT-18445,United States Of America,Female,50,0,MAKE-PAYMENT
27/05/2022 06:24,MOVE-FUNDS-12846,JPMC-COMPANY-12760,ACCOUNT-12771,GERMANY,N/A,15865,CCB,JPMC-CLIENT-12755,ACCOUNT-12837,United States Of America,Male,2000.64,0,MOVE-FUNDS
